Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S1WA,2017.04,102239,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.05,99221,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.06,94759,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.07,94283,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.08,96948,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.09,97661,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.10,100685,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.11,109078,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.12,114868,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.01,113194,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.02,109339,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.03,107582,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.04,104002,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.05,99848,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.06,95523,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.07,95814,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.08,98626,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.09,98996,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.10,103537,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.11,109241,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.12,115764,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.01,115461,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.02,111514,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.03,107095,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.04,103417,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.05,100648,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.06,96875,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.07,97481,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.08,98085,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.09,98884,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.10,101756,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.11,110343,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.12,116528,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.01,113153,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.02,109798,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.03,107934,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.04,102363,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.05,103547,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.06,101987,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.07,101503,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.08,103586,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.09,103044,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.10,106424,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.11,113487,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2020.12,120603,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.01,114792,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.02,111954,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.03,109756,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.04,105967,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.05,103438,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.06,100587,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.07,101019,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.08,102754,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.09,103549,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.10,107764,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.11,113331,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2021.12,117790,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.01,113979,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.02,110177,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.03,108382,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.04,106650,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.05,104766,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.06,101368,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.07,101028,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.08,102662,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.09,102953,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.10,105530,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.11,110997,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2022.12,114268,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2023.01,111982,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2023.02,108293,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2023.03,107943,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2023.04,106737,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2023.05,102757,,P,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2023.06,100138,,P,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2023.07,99244,,P,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Actual,,
MEIM.S1WS,1999.04,79867,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.05,74085,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.06,72828,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.07,73201,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.08,73039,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.09,74406,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.10,74582,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.11,76344,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.12,77253,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.01,75480,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.02,76785,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.03,77495,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.04,76746,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.05,77218,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.06,77572,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.07,77192,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.08,77425,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.09,77403,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.10,77096,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.11,78037,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.12,78920,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.01,79901,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.02,79488,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.03,80335,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.04,80235,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.05,80437,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.06,82154,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.07,81732,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.08,82427,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.09,83348,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.10,85329,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.11,85277,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Seasonally adjusted,,
